zip,lat,lon,state,state_code
47720,38.0599,-87.638,Indiana,IN
47721,37.978,-87.6008,Indiana,IN
47722,37.9702,-87.542,Indiana,IN
47724,37.9971,-87.575,Indiana,IN
47725,38.1071,-87.5256,Indiana,IN
47728,37.9971,-87.575,Indiana,IN
47730,37.9971,-87.575,Indiana,IN
47731,37.9971,-87.575,Indiana,IN
47732,37.9971,-87.575,Indiana,IN
47733,37.9971,-87.575,Indiana,IN
47734,37.9971,-87.575,Indiana,IN
47735,37.9971,-87.575,Indiana,IN
47736,37.9971,-87.575,Indiana,IN
47737,37.9971,-87.575,Indiana,IN
47740,37.9971,-87.575,Indiana,IN
47747,37.9971,-87.575,Indiana,IN
47750,37.9623,-87.5055,Indiana,IN
47831,39.665,-87.5206,Indiana,IN
47842,39.6591,-87.4208,Indiana,IN
47847,39.839,-87.4712,Indiana,IN
47854,39.7712,-87.4041,Indiana,IN
47875,39.8778,-87.4436,Indiana,IN
47884,39.6221,-87.4548,Indiana,IN
47928,39.93,-87.459,Indiana,IN
47966,39.8842,-87.4086,Indiana,IN
47974,40.0737,-87.4648,Indiana,IN
47801,39.4667,-87.4139,Indiana,IN
47802,39.407,-87.402,Indiana,IN
47803,39.4657,-87.354,Indiana,IN
47804,39.4937,-87.3945,Indiana,IN
47805,39.5327,-87.3255,Indiana,IN
47807,39.471,-87.4009,Indiana,IN
47808,39.4336,-87.4101,Indiana,IN
47809,39.471,-87.4111,Indiana,IN
47851,39.5737,-87.2454,Indiana,IN
47858,39.2733,-87.2637,Indiana,IN
47863,39.5803,-87.4616,Indiana,IN
47866,39.2929,-87.3355,Indiana,IN
47869,39.275,-87.4972,Indiana,IN
47870,39.3712,-87.4759,Indiana,IN
47871,39.39,-87.3,Indiana,IN
47876,39.5109,-87.4672,Indiana,IN
47878,39.4928,-87.2665,Indiana,IN
47880,39.6006,-87.4196,Indiana,IN
47885,39.4984,-87.4688,Indiana,IN
46940,40.6909,-85.6971,Indiana,IN
46941,40.8199,-85.7204,Indiana,IN
46943,40.9743,-85.8375,Indiana,IN
46946,41.0356,-85.7358,Indiana,IN
46962,40.9986,-85.7842,Indiana,IN
46974,40.9482,-85.9301,Indiana,IN
46980,40.9567,-85.7405,Indiana,IN
46984,40.6714,-85.8288,Indiana,IN
46990,40.8987,-85.7485,Indiana,IN
46992,40.7909,-85.8321,Indiana,IN
47975,40.4328,-87.2317,Indiana,IN
47982,40.1967,-87.5265,Indiana,IN
47991,40.2659,-87.4384,Indiana,IN
47993,40.3142,-87.4039,Indiana,IN
47601,38.0474,-87.262,Indiana,IN
47610,38.0423,-87.3756,Indiana,IN
47613,38.2053,-87.4179,Indiana,IN
47619,38.1961,-87.2935,Indiana,IN
47629,38.0624,-87.2452,Indiana,IN
47630,37.9637,-87.3938,Indiana,IN
47637,38.1232,-87.1388,Indiana,IN
47108,38.669,-86.2358,Indiana,IN
47120,38.4331,-86.1897,Indiana,IN
47125,38.4626,-86.318,Indiana,IN
47165,38.4931,-86.017,Indiana,IN
47167,38.6071,-86.0787,Indiana,IN
47324,39.7412,-84.8519,Indiana,IN
47327,39.8182,-85.1685,Indiana,IN
47330,39.8081,-85.0032,Indiana,IN
47335,39.8127,-85.2044,Indiana,IN
47339,39.9781,-85.088,Indiana,IN
47341,39.9634,-84.909,Indiana,IN
47345,39.8916,-85.0494,Indiana,IN
47346,39.9228,-85.1601,Indiana,IN
47357,39.7763,-85.1423,Indiana,IN
47370,39.8613,-85.1474,Indiana,IN
47374,39.8324,-84.8936,Indiana,IN
47375,39.8289,-84.8902,Indiana,IN
47392,39.9119,-84.9351,Indiana,IN
47393,39.958,-84.9984,Indiana,IN
46714,40.7368,-85.1622,Indiana,IN
46731,40.793,-85.0904,Indiana,IN
46759,40.5897,-85.2767,Indiana,IN
46766,40.7002,-85.2774,Indiana,IN
46777,40.8806,-85.157,Indiana,IN
46778,40.6114,-85.1526,Indiana,IN
46781,40.6419,-85.2562,Indiana,IN
46791,40.8369,-85.2403,Indiana,IN
47923,40.6011,-86.8753,Indiana,IN
47925,40.8825,-86.7453,Indiana,IN
47926,40.7612,-86.5936,Indiana,IN
47929,40.6693,-86.8626,Indiana,IN
47950,40.7674,-86.6556,Indiana,IN
47959,40.8612,-86.8635,Indiana,IN
47960,40.7626,-86.755,Indiana,IN
47980,40.7606,-86.8691,Indiana,IN
47995,40.7516,-87.029,Indiana,IN
46723,41.229,-85.3244,Indiana,IN
46725,41.1619,-85.4737,Indiana,IN
46764,41.1646,-85.6139,Indiana,IN
46787,41.0726,-85.6143,Indiana,IN
66732,37.8035,-95.1546,Kansas,KS
66742,37.9232,-95.3467,Kansas,KS
66748,37.8045,-95.422,Kansas,KS
66749,37.9245,-95.4,Kansas,KS
66751,37.917,-95.2991,Kansas,KS
66755,37.9342,-95.1647,Kansas,KS
66772,37.7517,-95.1545,Kansas,KS
66015,38.0761,-95.3287,Kansas,KS
66032,38.2859,-95.2594,Kansas,KS
66033,38.3524,-95.1188,Kansas,KS
66039,38.1104,-95.1886,Kansas,KS
66091,38.1686,-95.3096,Kansas,KS
66093,38.1718,-95.4665,Kansas,KS
66002,39.5594,-95.1304,Kansas,KS
66016,39.483,-95.2863,Kansas,KS
66023,39.5222,-95.4008,Kansas,KS
66041,39.5952,-95.3036,Kansas,KS
66058,39.5388,-95.5175,Kansas,KS
67057,37.03,-98.6547,Kansas,KS
67061,37.0984,-98.4003,Kansas,KS
67065,37.4485,-98.5351,Kansas,KS
67070,37.0172,-98.4859,Kansas,KS
67071,37.3569,-98.8098,Kansas,KS
67104,37.2845,-98.5848,Kansas,KS
67138,37.2492,-98.4142,Kansas,KS
67143,37.3786,-98.9159,Kansas,KS
67511,38.4528,-99.0115,Kansas,KS
67525,38.5409,-98.5372,Kansas,KS
67526,38.3565,-98.5849,Kansas,KS
67530,38.3936,-98.7751,Kansas,KS
67544,38.4789,-98.7565,Kansas,KS
67564,38.5167,-98.9365,Kansas,KS
67567,38.2782,-98.9814,Kansas,KS
66701,37.8216,-94.7148,Kansas,KS
66716,37.9214,-95.0303,Kansas,KS
66738,38.0134,-94.7183,Kansas,KS
66741,37.7175,-94.6613,Kansas,KS
66754,38.0228,-94.8735,Kansas,KS
66769,37.8367,-94.8805,Kansas,KS
66779,37.8473,-94.9752,Kansas,KS
66424,39.688,-95.4138,Kansas,KS
66425,39.8445,-95.711,Kansas,KS
66434,39.7914,-95.6004,Kansas,KS
66439,39.6789,-95.5299,Kansas,KS
66515,39.9356,-95.712,Kansas,KS
66527,39.7177,-95.6751,Kansas,KS
66532,39.8182,-95.4567,Kansas,KS
66842,38.0298,-96.6746,Kansas,KS
67002,37.6985,-97.1179,Kansas,KS
67010,37.6836,-96.9648,Kansas,KS
67012,37.658,-96.5329,Kansas,KS
67017,37.7946,-97.0971,Kansas,KS
67039,37.5195,-96.9948,Kansas,KS
67041,38.0545,-97.1284,Kansas,KS
67042,37.8226,-96.8543,Kansas,KS
67072,37.531,-96.6791,Kansas,KS
67074,37.6813,-96.7526,Kansas,KS
67123,37.9389,-97.0198,Kansas,KS
67132,37.796,-96.6482,Kansas,KS
67133,37.5784,-97.1173,Kansas,KS
67144,37.8005,-96.9918,Kansas,KS
67154,37.9612,-97.1308,Kansas,KS
66843,38.26,-96.8228,Kansas,KS
66845,38.3565,-96.5418,Kansas,KS
66850,38.3779,-96.6675,Kansas,KS
66862,38.1448,-96.5541,Kansas,KS
66869,38.4129,-96.5172,Kansas,KS
67024,37.1265,-96.4701,Kansas,KS
67334,37.0262,-96.1783,Kansas,KS
67355,37.037,-96.0121,Kansas,KS
67360,37.0568,-96.1404,Kansas,KS
67361,37.1297,-96.1732,Kansas,KS
66713,37.0281,-94.7393,Kansas,KS
66725,37.1699,-94.8899,Kansas,KS
66728,37.1694,-94.7041,Kansas,KS
66739,37.0632,-94.6557,Kansas,KS
66770,37.081,-94.7175,Kansas,KS
66773,37.2809,-94.8092,Kansas,KS
66778,37.0005,-94.8409,Kansas,KS
66781,37.2912,-94.7286,Kansas,KS
66782,37.2851,-94.9261,Kansas,KS
67731,39.7579,-101.5319,Kansas,KS
67756,39.6804,-101.9093,Kansas,KS
67831,37.1823,-99.759,Kansas,KS
67840,37.0384,-99.9835,Kansas,KS
67865,37.4425,-100.0088,Kansas,KS
67432,39.3844,-97.1278,Kansas,KS
67447,39.4803,-97.0149,Kansas,KS
67458,39.1834,-97.2499,Kansas,KS
67468,39.4607,-97.2467,Kansas,KS
67487,39.2249,-97.0229,Kansas,KS
66901,39.5516,-97.6568,Kansas,KS
66938,39.5758,-97.408,Kansas,KS
66948,39.6021,-97.8631,Kansas,KS
67417,39.4472,-97.5304,Kansas,KS
67445,39.3621,-97.8418,Kansas,KS
67466,39.3481,-97.4579,Kansas,KS
66839,38.2363,-95.7336,Kansas,KS
66852,38.1012,-95.8874,Kansas,KS
66856,38.4161,-95.8222,Kansas,KS
66857,38.0874,-95.6227,Kansas,KS
66871,38.3782,-95.5982,Kansas,KS
67029,37.2479,-99.3115,Kansas,KS
67127,37.1968,-99.4816,Kansas,KS
67155,37.3318,-99.1846,Kansas,KS
67005,37.0676,-97.0357,Kansas,KS
67008,37.4343,-96.7661,Kansas,KS
67019,37.3209,-96.757,Kansas,KS
67023,37.3161,-96.6645,Kansas,KS
67038,37.1641,-96.6917,Kansas,KS
67102,37.2377,-96.8389,Kansas,KS
67131,37.4413,-97.0059,Kansas,KS
67146,37.3939,-97.1108,Kansas,KS
67156,37.2416,-96.98,Kansas,KS
66711,37.6341,-94.6548,Kansas,KS
66712,37.5573,-94.6949,Kansas,KS
66724,37.3694,-94.8424,Kansas,KS
66734,37.6163,-94.8479,Kansas,KS
66735,37.5219,-94.7096,Kansas,KS
66743,37.5091,-94.8569,Kansas,KS
66746,37.6576,-94.9892,Kansas,KS
66753,37.3468,-95.0376,Kansas,KS
66756,37.5442,-94.6839,Kansas,KS
66760,37.342,-94.6199,Kansas,KS
66762,37.3951,-94.7105,Kansas,KS
66763,37.4466,-94.6916,Kansas,KS
66780,37.5967,-95.0455,Kansas,KS
67635,39.6094,-100.4112,Kansas,KS
67643,39.6762,-100.2834,Kansas,KS
67653,39.8447,-100.2007,Kansas,KS
67749,39.8275,-100.5314,Kansas,KS
67410,38.9371,-97.2063,Kansas,KS
67431,38.9722,-97.017,Kansas,KS
67441,38.9063,-97.1122,Kansas,KS
67449,38.6767,-96.8941,Kansas,KS
67451,38.6776,-97.1061,Kansas,KS
67480,38.9194,-97.3518,Kansas,KS
67482,39.0269,-97.2597,Kansas,KS
67492,38.8131,-96.9619,Kansas,KS
66008,39.7174,-95.1765,Kansas,KS
66017,39.7154,-95.2744,Kansas,KS
66024,39.7573,-94.8824,Kansas,KS
66035,39.8608,-95.2583,Kansas,KS
66087,39.7906,-95.1434,Kansas,KS
66090,39.7625,-94.9255,Kansas,KS
66094,39.9627,-95.2982,Kansas,KS
66006,38.7953,-95.2276,Kansas,KS
66025,38.933,-95.1022,Kansas,KS
66044,39.0289,-95.2086,Kansas,KS
66045,38.959,-95.2499,Kansas,KS
66046,38.9369,-95.242,Kansas,KS
66047,38.9407,-95.2779,Kansas,KS
66049,38.9704,-95.2769,Kansas,KS
66050,39.0154,-95.4392,Kansas,KS
67519,37.9347,-99.0936,Kansas,KS
67547,37.9247,-99.4116,Kansas,KS
67552,37.9062,-99.248,Kansas,KS
67563,37.8828,-99.5498,Kansas,KS
67345,37.3745,-96.1959,Kansas,KS
67346,37.3668,-96.4396,Kansas,KS
67349,37.4809,-96.2563,Kansas,KS
67352,37.3905,-96.0814,Kansas,KS
67353,37.3649,-96.3069,Kansas,KS
67601,38.8782,-99.3348,Kansas,KS
67627,38.9276,-99.2161,Kansas,KS
67637,38.9471,-99.5285,Kansas,KS
67660,38.7153,-99.1718,Kansas,KS
67667,38.7128,-99.3322,Kansas,KS
67671,38.8589,-99.1391,Kansas,KS
67674,38.8672,-99.0759,Kansas,KS
67439,38.7312,-98.2057,Kansas,KS
67450,38.59,-98.4159,Kansas,KS
67454,38.7091,-98.1575,Kansas,KS
67459,38.5652,-98.29,Kansas,KS
67490,38.8134,-98.4432,Kansas,KS
67846,37.9769,-100.8621,Kansas,KS
67851,37.9931,-100.9893,Kansas,KS
67868,37.906,-100.7523,Kansas,KS
67801,37.7569,-100.0241,Kansas,KS
67834,37.553,-99.6325,Kansas,KS
67842,37.6323,-99.7642,Kansas,KS
67843,37.7303,-99.937,Kansas,KS
67876,37.8235,-99.737,Kansas,KS
67882,37.7806,-99.8921,Kansas,KS
66042,38.4347,-95.0804,Kansas,KS
66067,38.6142,-95.2745,Kansas,KS
66076,38.6153,-95.4489,Kansas,KS
66078,38.4847,-95.2764,Kansas,KS
66079,38.5666,-95.1234,Kansas,KS
66080,38.4074,-95.2489,Kansas,KS
66092,38.7137,-95.0916,Kansas,KS
66095,38.4902,-95.4226,Kansas,KS
66441,39.0299,-96.8396,Kansas,KS
66442,39.0619,-96.7873,Kansas,KS
66514,39.1692,-96.91,Kansas,KS
67736,38.887,-100.4867,Kansas,KS
67737,39.103,-100.468,Kansas,KS
67738,39.0851,-100.6621,Kansas,KS
67751,39.0788,-100.3469,Kansas,KS
67752,39.0363,-100.2337,Kansas,KS
67625,39.3782,-99.6788,Kansas,KS
67642,39.3566,-99.8429,Kansas,KS
67650,39.3229,-100.0733,Kansas,KS
67659,39.3482,-99.9719,Kansas,KS
67880,37.5792,-101.3488,Kansas,KS
67835,37.8127,-100.3438,Kansas,KS
67837,37.568,-100.6148,Kansas,KS
67841,37.6414,-100.2496,Kansas,KS
67853,37.8293,-100.5143,Kansas,KS
67867,37.6016,-100.4461,Kansas,KS
67879,38.4962,-101.7656,Kansas,KS
66853,37.9791,-96.1691,Kansas,KS
66855,38.1125,-96.0267,Kansas,KS
66860,38.1278,-96.1213,Kansas,KS
66863,37.8329,-96.0818,Kansas,KS
66870,37.8976,-96.0329,Kansas,KS
67045,37.8265,-96.2959,Kansas,KS
67047,37.621,-96.0435,Kansas,KS
67122,37.6372,-96.3695,Kansas,KS
67137,37.617,-96.2252,Kansas,KS
67836,38.0215,-102.007,Kansas,KS
67857,37.9347,-101.546,Kansas,KS
67878,37.9826,-101.7687,Kansas,KS
67003,37.1512,-98.0285,Kansas,KS
67009,37.2528,-98.2264,Kansas,KS
67018,37.0838,-97.8754,Kansas,KS
67036,37.2674,-97.8689,Kansas,KS
67049,37.1903,-97.8634,Kansas,KS
67058,37.2909,-98.018,Kansas,KS
67150,37.0022,-98.1826,Kansas,KS
67020,38.0261,-97.6666,Kansas,KS
67056,38.0064,-97.5118,Kansas,KS
67062,38.136,-97.4495,Kansas,KS
67114,38.0451,-97.3435,Kansas,KS
67117,38.0743,-97.3473,Kansas,KS
67135,37.9167,-97.4225,Kansas,KS
67151,38.1239,-97.2361,Kansas,KS
67870,37.4409,-100.9691,Kansas,KS
67877,37.5221,-100.8208,Kansas,KS
67849,38.109,-99.6928,Kansas,KS
67854,38.0738,-99.9327,Kansas,KS
66416,39.5155,-95.8517,Kansas,KS
66418,39.2655,-95.9608,Kansas,KS
66419,39.354,-95.6127,Kansas,KS
66436,39.4436,-95.7525,Kansas,KS
66440,39.2552,-95.6867,Kansas,KS
66509,39.3489,-95.6928,Kansas,KS
66516,39.6063,-95.727,Kansas,KS
66540,39.5013,-95.9652,Kansas,KS
66552,39.5974,-95.6158,Kansas,KS
66054,39.1668,-95.2183,Kansas,KS
66060,39.4095,-95.3236,Kansas,KS
66066,39.2152,-95.3135,Kansas,KS
66070,39.2136,-95.4404,Kansas,KS
66073,39.0875,-95.3731,Kansas,KS
66088,39.3484,-95.467,Kansas,KS
66097,39.3245,-95.2696,Kansas,KS
66429,39.0972,-95.5397,Kansas,KS
66512,39.2038,-95.5476,Kansas,KS
66936,39.8932,-98.3499,Kansas,KS
66941,39.7562,-98.4462,Kansas,KS
66942,39.7795,-97.9889,Kansas,KS
66949,39.6719,-98.1472,Kansas,KS
66956,39.7833,-98.2152,Kansas,KS
66963,39.6286,-98.0661,Kansas,KS
66970,39.935,-98.035,Kansas,KS
66018,38.9462,-94.9714,Kansas,KS
66021,38.7811,-95.0094,Kansas,KS
66030,38.8075,-94.9157,Kansas,KS
66031,38.8249,-94.8992,Kansas,KS
66051,38.8999,-94.832,Kansas,KS
66061,38.8865,-94.8204,Kansas,KS
66062,38.8733,-94.7752,Kansas,KS
66063,38.8999,-94.832,Kansas,KS
66083,38.7631,-94.8246,Kansas,KS
66085,38.7902,-94.6643,Kansas,KS
66201,39.0278,-94.6558,Kansas,KS
66202,39.0278,-94.6558,Kansas,KS
66203,39.0417,-94.7202,Kansas,KS
66204,38.9928,-94.6771,Kansas,KS
66205,39.0278,-94.6558,Kansas,KS
66206,38.9667,-94.6169,Kansas,KS
66207,38.9575,-94.6452,Kansas,KS
66208,38.9917,-94.6336,Kansas,KS
66209,38.9667,-94.6169,Kansas,KS
66210,38.9273,-94.7143,Kansas,KS
66211,38.9667,-94.6169,Kansas,KS
66212,38.9568,-94.6832,Kansas,KS
66213,38.8982,-94.7049,Kansas,KS
66214,38.9649,-94.7209,Kansas,KS
66215,38.9536,-94.7336,Kansas,KS
66216,39.0417,-94.7202,Kansas,KS
66217,39.0417,-94.7202,Kansas,KS
66218,39.0417,-94.7202,Kansas,KS
66219,38.9536,-94.7336,Kansas,KS
66220,38.9536,-94.7336,Kansas,KS
66221,38.8636,-94.7103,Kansas,KS
66222,39.0278,-94.6558,Kansas,KS
66223,38.8619,-94.661,Kansas,KS
66224,38.8591,-94.6314,Kansas,KS
66225,38.8999,-94.832,Kansas,KS
66226,39.0417,-94.7202,Kansas,KS
66227,38.9536,-94.7336,Kansas,KS
66250,38.9536,-94.7336,Kansas,KS
66251,38.8999,-94.832,Kansas,KS
66276,38.8999,-94.832,Kansas,KS
66282,38.8999,-94.832,Kansas,KS
66283,38.8999,-94.832,Kansas,KS
66285,38.9536,-94.7336,Kansas,KS
66286,39.0417,-94.7202,Kansas,KS
67838,38.0068,-101.1431,Kansas,KS
67860,37.9382,-101.2713,Kansas,KS
67035,37.6309,-98.3564,Kansas,KS
67068,37.5964,-98.1304,Kansas,KS
67111,37.6099,-97.9503,Kansas,KS
67112,37.4344,-98.4171,Kansas,KS
67118,37.4501,-97.8662,Kansas,KS
67142,37.441,-98.1751,Kansas,KS
67159,37.4373,-98.2874,Kansas,KS
67054,37.6084,-99.3011,Kansas,KS
67059,37.6096,-99.134,Kansas,KS
67109,37.5716,-99.4639,Kansas,KS
67330,37.1873,-95.2983,Kansas,KS
67332,37.0601,-95.2115,Kansas,KS
67336,37.0418,-95.0796,Kansas,KS
67341,37.3243,-95.4116,Kansas,KS
67342,37.0561,-95.3442,Kansas,KS
67354,37.2091,-95.4247,Kansas,KS
67356,37.1823,-95.1335,Kansas,KS
67357,37.3389,-95.2693,Kansas,KS
67839,38.4742,-100.4647,Kansas,KS
67850,38.5664,-100.6159,Kansas,KS
66007,39.1281,-94.957,Kansas,KS
66020,39.3391,-95.0999,Kansas,KS
66027,39.3485,-94.9265,Kansas,KS
66043,39.2502,-94.8994,Kansas,KS
66048,39.3015,-94.9339,Kansas,KS
66052,39.0014,-95.0391,Kansas,KS
66086,39.1026,-95.1051,Kansas,KS
67418,39.1816,-98.0711,Kansas,KS
67423,38.9844,-97.9818,Kansas,KS
67455,39.1027,-98.2149,Kansas,KS
67481,39.0324,-98.373,Kansas,KS
66010,38.0908,-95.0053,Kansas,KS
66014,38.213,-94.9934,Kansas,KS
66040,39.0478,-95.1538,Kansas,KS
66056,38.156,-94.8186,Kansas,KS
66072,38.3303,-94.9871,Kansas,KS
66075,38.1823,-94.7057,Kansas,KS
66767,38.0718,-94.7008,Kansas,KS
67747,39.079,-101.035,Kansas,KS
67748,39.1121,-100.858,Kansas,KS
67764,39.061,-101.2216,Kansas,KS
66801,38.4184,-96.1871,Kansas,KS
66830,38.6393,-96.1017,Kansas,KS
66833,38.652,-96.1735,Kansas,KS
66835,38.5098,-96.2608,Kansas,KS
66854,38.2833,-95.9997,Kansas,KS
66864,38.3948,-96.0168,Kansas,KS
66865,38.2578,-96.1891,Kansas,KS
66868,38.529,-95.9895,Kansas,KS
67107,38.206,-97.5088,Kansas,KS
67428,38.3858,-97.4291,Kansas,KS
67443,38.3824,-97.5359,Kansas,KS
67456,38.5761,-97.6739,Kansas,KS
67460,38.3763,-97.6702,Kansas,KS
67464,38.556,-97.8381,Kansas,KS
67476,38.5508,-97.4303,Kansas,KS
67491,38.3845,-97.8965,Kansas,KS
67546,38.2232,-97.7951,Kansas,KS
66840,38.1222,-96.8634,Kansas,KS
66851,38.2415,-96.9346,Kansas,KS
66858,38.4933,-96.9626,Kansas,KS
66859,38.5657,-96.9799,Kansas,KS
66861,38.3554,-97.0204,Kansas,KS
66866,38.1737,-97.1184,Kansas,KS
67053,38.2468,-97.3463,Kansas,KS
67063,38.3449,-97.2122,Kansas,KS
67073,38.3771,-97.3043,Kansas,KS
67438,38.5038,-97.2555,Kansas,KS
67475,38.5777,-97.0759,Kansas,KS
67483,38.5534,-97.1774,Kansas,KS
66403,39.8707,-96.2676,Kansas,KS
66406,39.8988,-96.4286,Kansas,KS
66411,39.675,-96.6359,Kansas,KS
66412,39.8775,-96.7458,Kansas,KS
66427,39.7333,-96.5223,Kansas,KS
66438,39.8488,-96.5063,Kansas,KS
66508,39.8428,-96.6422,Kansas,KS
66518,39.9598,-96.6235,Kansas,KS
66541,39.9798,-96.3279,Kansas,KS
66544,39.6946,-96.278,Kansas,KS
66548,39.6971,-96.7498,Kansas,KS
67844,37.3542,-100.1981,Kansas,KS
67864,37.2821,-100.3364,Kansas,KS
67869,37.2701,-100.5732,Kansas,KS
66013,38.7283,-94.6887,Kansas,KS
66026,38.4102,-94.8718,Kansas,KS
66036,38.6581,-94.8521,Kansas,KS
66053,38.6073,-94.6829,Kansas,KS
66064,38.4888,-94.962,Kansas,KS
66071,38.572,-94.8937,Kansas,KS
67420,39.4416,-98.1192,Kansas,KS
67430,39.5115,-98.4335,Kansas,KS
67446,39.4958,-98.3155,Kansas,KS
67452,39.243,-98.4017,Kansas,KS
67478,39.3851,-97.9328,Kansas,KS
67485,39.3436,-98.4644,Kansas,KS
67301,37.2292,-95.7165,Kansas,KS
67333,37.0224,-95.9091,Kansas,KS
67335,37.2668,-95.559,Kansas,KS
67337,37.0441,-95.6328,Kansas,KS
67340,37.0596,-95.7131,Kansas,KS
67344,37.3146,-95.9135,Kansas,KS
67347,37.0917,-95.9414,Kansas,KS
67351,37.1576,-95.6017,Kansas,KS
67363,37.3281,-95.717,Kansas,KS
67364,37.037,-95.8237,Kansas,KS
66838,38.5674,-96.8396,Kansas,KS
66846,38.6959,-96.5469,Kansas,KS
66849,38.8389,-96.5802,Kansas,KS
66872,38.789,-96.7637,Kansas,KS
66873,38.6361,-96.6753,Kansas,KS
67950,37.0154,-101.9012,Kansas,KS
67953,37.2834,-101.7004,Kansas,KS
67954,37.1089,-101.6447,Kansas,KS
66404,39.8816,-96.1801,Kansas,KS
66408,39.9571,-95.961,Kansas,KS
66415,39.7381,-96.1486,Kansas,KS
66417,39.6572,-96.0294,Kansas,KS
66428,39.6654,-95.9574,Kansas,KS
66522,39.8639,-95.9392,Kansas,KS
66534,39.8993,-95.8113,Kansas,KS
66538,39.8473,-96.0316,Kansas,KS
66550,39.6428,-95.8231,Kansas,KS
66720,37.6749,-95.457,Kansas,KS
66733,37.6044,-95.2514,Kansas,KS
66740,37.4724,-95.3707,Kansas,KS
66771,37.518,-95.1688,Kansas,KS
66775,37.6811,-95.1388,Kansas,KS
66776,37.4527,-95.4671,Kansas,KS
67515,38.6403,-100.0462,Kansas,KS
67516,38.4565,-99.7016,Kansas,KS
67518,38.4445,-100.1949,Kansas,KS
67521,38.6239,-99.7328,Kansas,KS
67560,38.4388,-99.9029,Kansas,KS
67572,38.64,-99.9267,Kansas,KS
67584,38.6411,-100.138,Kansas,KS
67622,39.8891,-99.7042,Kansas,KS
67629,39.7375,-100.1776,Kansas,KS
67645,39.6105,-100.0028,Kansas,KS
67654,39.8407,-99.8878,Kansas,KS
66413,38.7634,-95.84,Kansas,KS
66414,38.8206,-95.6871,Kansas,KS
66451,38.6356,-95.6802,Kansas,KS
66510,38.5027,-95.629,Kansas,KS
66523,38.6269,-95.8303,Kansas,KS
66524,38.7922,-95.5616,Kansas,KS
66528,38.5785,-95.5362,Kansas,KS
66537,38.788,-95.748,Kansas,KS
66543,38.6419,-95.6012,Kansas,KS
67437,39.5028,-98.5441,Kansas,KS
67473,39.4194,-98.6961,Kansas,KS
67474,39.5455,-98.6904,Kansas,KS
67623,39.4514,-98.9539,Kansas,KS
67651,39.2013,-98.9829,Kansas,KS
67422,39.0224,-97.6031,Kansas,KS
67436,39.2731,-97.7717,Kansas,KS
67467,39.1295,-97.6688,Kansas,KS
67484,38.9916,-97.8319,Kansas,KS
67523,38.2104,-99.5275,Kansas,KS
67529,38.0649,-99.2374,Kansas,KS
67550,38.1946,-99.101,Kansas,KS
67574,38.2148,-99.4048,Kansas,KS
67621,39.8037,-99.1255,Kansas,KS
67639,39.6704,-99.2996,Kansas,KS
67644,39.6717,-99.1204,Kansas,KS
67646,39.6611,-99.5687,Kansas,KS
67647,39.9517,-99.5391,Kansas,KS
67661,39.7623,-99.3328,Kansas,KS
67664,39.837,-99.5683,Kansas,KS
66407,39.2273,-96.1866,Kansas,KS
66422,39.3048,-96.0593,Kansas,KS
66426,39.4398,-96.5068,Kansas,KS
66432,39.4942,-96.0769,Kansas,KS
66520,39.4125,-96.6002,Kansas,KS
66521,39.4889,-96.17,Kansas,KS
66535,39.2108,-96.4345,Kansas,KS
66536,39.1987,-96.0683,Kansas,KS
66547,39.21,-96.3153,Kansas,KS
66549,39.4138,-96.4374,Kansas,KS
67021,37.7847,-98.9017,Kansas,KS
67028,37.5125,-98.8504,Kansas,KS
67066,37.7397,-98.7361,Kansas,KS
67124,37.6502,-98.73,Kansas,KS
67134,37.5101,-98.6642,Kansas,KS
67730,39.7926,-101.0318,Kansas,KS
67739,39.9036,-100.8139,Kansas,KS
67744,39.863,-100.9604,Kansas,KS
67745,39.7923,-101.3227,Kansas,KS
67501,38.055,-97.9311,Kansas,KS
67502,38.1156,-97.8937,Kansas,KS
67504,37.9532,-98.0859,Kansas,KS
67505,38.0282,-97.9431,Kansas,KS
67510,37.9626,-98.2071,Kansas,KS
67514,37.8598,-98.159,Kansas,KS
67522,38.1309,-97.7691,Kansas,KS
67543,37.8989,-97.7828,Kansas,KS
67561,38.1412,-98.0674,Kansas,KS
67566,37.9671,-98.0798,Kansas,KS
67568,37.9658,-98.2988,Kansas,KS
67570,37.7783,-97.9886,Kansas,KS
67581,37.9557,-98.4068,Kansas,KS
67583,37.8224,-98.3591,Kansas,KS
67585,37.9412,-97.8711,Kansas,KS
66930,39.7044,-97.4465,Kansas,KS
66935,39.8241,-97.629,Kansas,KS
66939,39.7851,-97.89,Kansas,KS
66940,39.7975,-97.4496,Kansas,KS
66959,39.9272,-97.5403,Kansas,KS
66960,39.9582,-97.4243,Kansas,KS
66961,39.8279,-97.6509,Kansas,KS
66964,39.9376,-97.8435,Kansas,KS
66966,39.7939,-97.7786,Kansas,KS
67427,38.5018,-98.4016,Kansas,KS
67444,38.5037,-98.1858,Kansas,KS
67457,38.4079,-98.0113,Kansas,KS
67512,38.2343,-98.3112,Kansas,KS
67524,38.3635,-98.3556,Kansas,KS
67554,38.3349,-98.1831,Kansas,KS
67573,38.2877,-98.4119,Kansas,KS
67579,38.2126,-98.2055,Kansas,KS
66449,39.3644,-96.8589,Kansas,KS
66502,39.1938,-96.5858,Kansas,KS
66503,39.2458,-96.6336,Kansas,KS
